Price,Locality,Condition,Text,Transmission,Fuel
10500.0,Żurrieq,Used - Fair,HONDA FIT Used but in new condition. If interested call on 99486114 ,Manual,Unknown
3400.0,Għajnsielem,Used - Good,Fiat stilio 2.5 Fiat stilo  very good condition.  Very fast car comes with a 2.5 Engine 5 cylinder . 20 V Engine 🚀🚀 170Bhp . Very fast car ! And fun to  drive .   Needs nothing start and go   Full extras . Push button start .   These type of cars are getting Rare to find these days ! 😊 See less,Manual,Unknown
2000.0,Għajnsielem,Used - Fair,Ford fiesta mk 3 💥💥🚀 Ford fiesta mk3 💥  1.8 Diesel Endura Turbo  Engine 🚀 Very Fast Car !!💥  Turbo t3 !  Boosted . Very fast engine 💥🚀 Car is in perfect condition  Semi bucket seats 💥 Just serviced now .  Engine oil /Gearbox oil .  Engine works perfectly !!  Nice Rims (wide) 🙂  Very Nice fiesta mk3 These cars are getting RARE everyday !!!   P/X accapted . Car is in gozo  Call on 79266918 See less,Manual,Diesel
20000.0,San Pawl il-Baħar,Used - Fair,"2018 Audi a6 Audi A6 S line Black Edition quattro Size 1968cc, 2.0L Power  RPM 140kW 3800rpm (187.7 hp) Torque RPM 400Nm 1750rpm (295.0 lb-ft) Turbocharged four-cylinder Fuel consumption city (average) 4.7L / 100km excellent condition bose surround sound system negotiable price Engine Immobiliser Power Steering AUX/USB Input Socket Seatbelts - Lap/Sash for All Seats Electronic Brake Force Distribution 20 Inch Alloy Wheels Dual Front Airbags Package Parking Distance Control Front Anti-lock Braking Brake Assist Keyless Entry and Drive Daytime Running Lights - LED Xenon Headlights Traction Control System Heated Front Seats Tyre Pressure Monitoring System Trip Computer Power Windows Special Identifying Badging MP3 Compatible Audio/CD Player Central Locking Remote Control Multi Function Control Screen Leather Steering Wheel Seatbelts - Load Limiters Front Seats Parking Distance Control Rear Cruise Control Intelligent/Active Emergency Brake Lights - Flashing Power front seats Side Airbags Hard Disk Drive (Built-in) Surround Camera System Dusk Sensing Headlights Front Footwell Lights Headlight Washer System Special Paint Finish Exterior Mirrors Centre Console Box - Multi-purpose Seatbelts - Pre-tensioners Front Seats Memory Card Reader Auto Climate Control with Dual Temp Zones Chrome Exhaust Tip(s) Rear Privacy Glass Automatic Stop/Start Electronic Stability Program Metallic Paint Cloth Headlining Split Fold Rear Seat Electric Parking Brake Digital Audio Broadcast Radio Rain Sensing Wipers Ambient Temperature Display Power Mirrors With Indicators Brake Energy Regeneration High Mounted Rear Stop Light Head Airbags Multi Function Steering Wheel Premium Sound System Leather Upholstery Exterior Mirrors - Auto Dimming Sports Suspension Satellite Navigation Reversing Camera Fog Lights - Front Headrests - Adjustable on All Seats Park Assist Body Kit Exterior Mirrors with Puddle Light Autonomous Emergency Braking Electronic Differential Lock Leather Sport Seats Matrix LED headlights with signature DRL See less",Automatic,Electric
22000.0,Sliema,Used - like new,"Mitsubishi Outlander 2.0h HYBRID Petrol/ ELLECTRIC !!!! 12kWh GX4h CVT 4WD Euro 5 (s/s) 5dr 2015  HYBRID  €10 license per year!  60k miles!!  Mint condition, like new   Fuel type Petrol Plug-in Hybrid Range 32 miles Body type SUV Engine 2.0L Gearbox Automatic Doors 5 Seats 5  Phone number 99707676 See less",Automatic,Hybrid
1100.0,San Pawl il-Baħar,Used - Fair,Maruti 800 Licence paid till March 2023 ,Manual,Unknown
31000.0,Gżira,Used - like new,2016 BMW series 5 Model year 2017 - New Styling. This is a perfect BMW 5 series with full leather.  Always serviced at BMW and very low kilometres 24000 or 15000 miles.  Also has ceramic coating and new battery.  This is a local car therefore license is low..this year paid 166.....next license is December 2023 See less,Manual,Unknown
1000.0,Rabat,Used - Fair,Renault Megan 1.5 dci for parts only everything available Renault Megan 1.5 dci for parts only ,Manual,Unknown
8900.0,Bormla,Used - Fair,"BMW Z4 BMW ✅Z4 ✅Convertable ✅2007 ✅Manual ✅20petrol ✅Fullextras ✅Licence paid ✅ €556 max ,✅Price 8900 ✅Deposit& monthly payments ✅ Contact 99426492 See less",Manual,Petrol
3000.0,Birkirkara,Used - Fair,"Vauxhall / Opel Mokka 1.7 Diesel € 3000 deposit Finance Option ;  Available  with €3,000 Deposit  - DIRECT Finance   *** Opel / Vauxhall Mokka - Manual - 1.7 Diesel  ***   Opel Mokka , Vauxhall Mokka 1.7 Diesel 2014 Year  120 G/Km  90,000 miles   Available for Viewing  @ Showroom Birkirkara   Premier Car Centre   Commercial - ROAD TAX ***   Cash Price On Request   CALL - ( 79012006 )  **** Attractive Finance OFFER on All our Vehciles ****  Direct Finance - upto 5 Years - No Bank Loans Required  Deposit Required & Monthly Payment - 5 Years  For All Type of Cars , Local , Japan & UK Imports  Also available most of Luxury Vehicles in Stock , Mazda , Toyota , VW , Bmw , Mercedes , Opel , Peugeot , Mazda , Suzuki , Porsche , ETC ...  Contact Sales Management for all your enquiries ; Frederick 📞 79012006 See less",Manual,Diesel
3500.0,Birkirkara,Used - Fair,"Mazda Demio , Automatic diesel or Petrol , €3,500 Deposit , 3 models to choose from Finance Option ;  Available  with €3,500 Deposit  - DIRECT Finance   *** Mazda Demio - Automatic - 1.3 Petrol   or 1.5 diesel  ***  3 units to choose from White or Black  Mazda demio  1.3 Petrol  or 1.5 Diesel Japan imports  2016   Available for Viewing  @ Showroom Birkirkara   Premier Car Centre   Commercial - ROAD TAX ***   Cash Price On Request   CALL - ( 79012006 )  **** Attractive Finance OFFER on All our Vehciles ****  Direct Finance - upto 5 Years - No Bank Loans Required  Deposit Required & Monthly Payment - 5 Years  For All Type of Cars , Local , Japan & UK Imports  Also available most of Luxury Vehicles in Stock , Mazda , Toyota , VW , Bmw , Mercedes , Opel , Peugeot , Mazda , Suzuki , Porsche , ETC ...  Contact Sales Management for all your enquiries ; Frederick 📞 79012006 See less",Automatic,Petrol
4000.0,Ħamrun,Used - Fair,"Bmw e46 320i BMW E46 320i 2001, 2.2l Straight-Six Manual, Ta' Malta, Coilovers, MV2 rims, Grey Leather Interior, Facelift, Air conditioning, Electric Windows, Power Steering, Central lock etc.  Currently garaged as it is no longer used but works perfectly, price negotiable, p/e considered. See less",Manual,Electric
8500.0,Mosta,Used - Fair,"2011 Golf mark 6 1.6 tdi Volkswagen Golf Mk6 1.6 TDi  🏷€8,500 or finance it from €4,000 + monthly payments  ✅2011 ✅79,000 Miles ✅Manual ✅Diesel ✅Excellent Condition ✅Black ✅Monthly Payments Accepted   🙌🏻 BEST AFTERSALES SERVICE🙌🏻  📍Visit us at- Ventur Auto Imports Co. LTD, Triq il-Farkizzan, Mosta, Malta  www.ventur.com.mt +356 79258180 99060393 ￼ Opening Hours Mon-Fri 10am - 7pm Saturday 10am - 2pm See less",Manual,Diesel
8300.0,Ħamrun,Used - Good,2006 Mazda rx8 cheap licence 🇲🇹 💥FOR SALE💥 99938396 P/E ACCEPTED  Selling reason insurance  ✅Make/Mazda ✅Model/Rx8 ✅Year/2006 ✅Gearbox/Manual (6 speed)  ✅Engine/1300 240+ bhp ✅Fuel/Petrol ✅Miles/80k km ✅Licence/€140 max (local)  Comes with full extras including electric adjustable mirrors / black/red leather seats / heated seats / electric seats / sunroof / racing disc brakes / quad exhaust & much more maculate condition price €8300 negotiable. Fully serviced done  See less,Manual,Electric
6980.0,Birkirkara,Used - Good,"VW GOLF MK6 (1600TDI) ▪️ VW GOLF MK6 2011 model 1598cc Diesel engine with Manual transmission,full extras,ready fully serviced with 120k miles in mint condition..  ▪️Price €6.980 ▪️license €268  ▪️Deposit Monthly payments directly with with us accepted.  ▪️for more information Call us on 99440022 -21479999   ▪️or visit us at sonic showroom 42’Mannarinu road b’kara next to James caterers supermarket.  ▪️We strive to provide our customers with the very Best pre-owned vehicles on the market. Feel free to visit our Showroom We'd be more than happy to help you find the perfect vehicle for your needs and budget because Client`s Satisfaction is our priority!!   ▪️Sonic car sales  where prices and quality come first.  ▪️Monday To Friday  From 09,00am Till 18,00pm  Saturday  From 9,00am till 13.00pm Sunday By appointment  ▪️Location: Sonic showroom  Mannarinu road b’kara  https://maps.google.com/?q=35.896370,14.465668 See less",Manual,Unknown
1300.0,Birżebbuġa,Used - Fair,Toyota Tercel 13 petrol Tercel 1999 13 Petrol Manual Power steering AC 250km License may ,Manual,Petrol
8000.0,Żabbar,Used - Good,Escort Mark 4 Convertable 79948702 ,Manual,Unknown
8000.0,Santa Venera,Used - like new,"Fiat Cinquecento 500 13 Petrol Ta Malta (Low Miles 55,000 Cheap licence 117 ewro maximum) Fiat Cinquecento 500 13 Petrol Ta Malta Manual Full Extras Inclus : Panaromic glass roof, allow wheels factory, remote central locking, cheap licence 117 ewro maximum, low miles 55,000, one owner 💯 Like new condition 😉 price 8,000 ewro mob 99024426 See less",Manual,Petrol
3800.0,Qormi,Used - Good,Toyota IST automatic Very good condition Toyota IST Petrol Automatic 2002 Engine 13 5 seater Licence paid till Aug 2023 Kindly call on 77827001 See less,Automatic,Petrol
2500.0,Mosta,Used - Fair,Classic Mini Minors Classic mini minors for sale   3 to choose from  1000cc engines  Prices starting from 2500 to 3000 euro   Need work but very solid.  79404141 See less,Manual,Unknown
11499.0,Żebbuġ,Used - like new,"Bmw 520d SE Auto Bmw 520d se Cream leather interior  Idrive with usb/aux & bluetooth audio/cell  Electric and heated seats Automatic Sport gearbox  Auto lights and wipers Front & rear parking sensors  License paid 339 max Driving modes comfort, sport & sport+ 19 inc alloys  Timing chain new and fully serviced  140k miles  For sale & part/exchange welcome  See less",Automatic,Electric
2500.0,Ta' Xbiex,Used - Fair,"Suzuki samurai 13 petrol 5 gears in fair condition. Milage 120,000km Engine 1300cc Fuel petrol Suzuki samurai 13 petrol 5 gears in fair condition.  Milage 120,000km Engine 1300cc Fuel petrol 5 gears gearbox YOM 1996 Soft top 2wd and 4x4 Licence €117 & paid till march 2024  For more info call on 79604839, partexchange considered and no monthly payments. See less",Manual,Petrol
7300.0,Ħamrun,Used - Fair,2010 Nissan qashqai 💥FOR SALE💥 99938396 P/E ACCEPTED  ✔Make/Nissan ✔Model/Qashqai (tekna) ✔Year/2010 ✔Gearbox/Manual (6 speed) ✔Engine/15 dci  ✔Fuel/Diesel ✔Miles/128k m ✔Licence/€398 max  Comes with full extras including electric adjustable & folding mirrors / black leather heated seats / panoramic roof / automatic wipers / automatic headlights / key less /spare key / parking sensors & much more the car is  in maculate condition €7300 negotiable See less,Automatic,Electric
7500.0,Swieqi,Used - Fair,"1991 Honda beat vintage cabrio -Japanese Kei Car -JDM model -1991 year -only 105 000 km -classic plates (€8 licence and cheap insurance) -mid-engine & rear wheel drive -660ccm/64hp petrol engine -3 cylinder with 8600 redline and individual throttle bodies for instant reaction -makes amazing noise -760kg, extremely lightweight -really small car, easy to maneuver in tight roads -amazing fun with moderate speeds -stock interior and wheels -4 new tires -recenty changed: all fluids and filters, engine and transmission mounts, spark wires and plugs, o2 sensor, timing chain, brake pads -rust spots had been repaired recently -economical (6-7l /100 km) -small cabin, so not easy to fit for everyone -driver seat is torn on the side -paintjob is not 100% perfect -hasn't been restored, so there is some wear and tear  See less",Manual,Unknown
3600.0,Xgħajra,Used - like new,Toyota Vitz Cheap License Toyota Vitz metallic silver Japan import 🇯🇵  Yom 2001 4 door 10 Petrol  Automatic ✅  Electric windows all round Air conditioning 🥶  188k kms  Alloy wheels  Tinted glass  Aftermarket twin usb charger🔌   4 new tyres Factory stereo Factory carpets   €117 Annual License ‼️  Car is in excellent condition.Do not hesitate to call or whatsup on 99590276 See less,Automatic,Electric
9700.0,Santa Venera,Used - like new,Honda Fit L Pack Auto Year 2014 Only 78k Km Like New Cond @AutoGama Mob 99454155 Make : Honda Model : Fit L Package Year : 2014/15 Km : 78 k Km  Color : P/White  Transmission : Auto Full : Petrol Import : Japan🇯🇵 Condition : Like New Full extras  Two keys Two Year Warranty Engine and Gearbox and Free Services Price : 10000 See less,Manual,Unknown
8000.0,Kirkop,Used - Fair,Street modified toyota windy good price Magna glanza gharmata.. licenzja irhisa .  Vrt kull sentejn..  molol ta arja.. rimijiet 18 b tyres godda... gewwa seats gear leaver..pedali kollox sparco.. gnubijiet u zebgha kollox perfet.. dejjem go garax .. ha nehhija ax mandix cans inkompli narma fija plus li ntefqu flus kbar fuqa..prefernent tghod Al persuna deletant  li jkompli zid fuq li ghanda .. See less,Manual,Unknown
6800.0,Qrendi,Used - Good,"2007 BMW 320D E92 M Sport -2007 BMW E92 320D M Sport -Used daily, has some signs of wear; -136k miles; -Manual 6 speed; -Leather electric recline seats; -19 inch wheels with good condition tyres; -BMW Professional Audio;  -VRT passed January 2023 -License paid till January 2024 -~€330max -Car drives fine but clutch is showing signs of wear, will need replacing soon.  Selling as I need a 4x4.  79685093 See less",Manual,Electric
6500.0,Mqabba,Used - Fair,Peugeot 508 Sw Y plate 16 hdi  2012 Manual  Y plate Call 79038988 ,Manual,Unknown
8000.0,Birżebbuġa,Used - Fair,Bmw series 120d msport Bmw 1 series 120d Mlsport  2009  1 owner licenzja € 339 ,Manual,Unknown
7800.0,Żejtun,Used - Fair,Modern cars Peugeot 208 2017 €7800 Peugeot 208 2018 €8500 Ford Fiesta 2017.   €8200 Fiat Punto 2018.    €7700 Renault Twingo 2018 €8200 Renault Clio 2017 €9800 Renault Kangoo van 2013 €7800 Ford Transit fridge 2016 €17000 99477956 See less,Manual,Unknown
10500.0,Gudja,Used - Fair,"Smart for two RARE WHITE EDITION 21 - SPORTS YEAR 2013/14 Registration 2017 🔸️Great condition  🔸️Fully maintained  🔸️Convertible 🔸️Automatic and manual version  🔸️Petrol  🔸️Fully EXTRAS  🔸️Electric window 🔸️Power Steering  🔸️Factory updated sound system for this model 🔊 🔸️Bluetooth system 📲 🔸️Alloy 15"" factory  🔸️Central Locking with 2 keys include  55k miles   Call on 79895237 See less",Automatic,Electric
7200.0,Birkirkara,Used - Fair,Full extras part exchange accepted FIAT 500 TA 💥MALTA 💥1OWNER FULL EXTRAS LOW MILAGE 2010 TOP CONDITION 🤳79805481 ,Manual,Unknown
2600.0,San Pawl il-Baħar,Used - like new,💥💥Toyota Starlet Manual 💥💥 Toyota Starlet  In very good condition ✅Manual ✅15 diesel ✅ very economical ✅VRT passed ✅Full Extras ✅cheap license  Ideal for beginners and daily car Just start and Go Not to be missed 📞99684011 See less,Manual,Diesel
3800.0,Luqa,Used - Fair,Passo / Sirion 2005 - 240eu license Mint condition inside out 1.3L manual Only 87k Vrt passed till Nov 2025 1 owner Full extras New tyres X2 keys Part exchange accepted Price reduced to 3800eu 77331890 See less,Manual,Unknown
2100.0,Qormi,Used - Fair,"Toyota Corsa/Tercel Automatic 15 Turbo Diesel Licenced paid till 2024‼️ Central Lock with remote‼️ +2pioneer Speakers on Rear Parcel Tray‼️ Recently fully serviced car with receipt‼️ New Radiator, New water pipes,New timing belt,New front tyres, Cylinder head , Rods,Valves,Heaters, Etcc (over 1200€ spent) See less",Automatic,Diesel
1111.0,San Pawl il-Baħar,Used - Fair,Mini cooper 1.6 petrol  Only for parts ,Manual,Petrol
11200.0,Mellieħa,Used - Fair,"2016 Fiat 500c 2015/16 Fiat 500c twin Air lounge cabrio. 5 speed manual. Full extras Inc. Reverse sensors, aircon, Bluetooth etc. One owner since new. Purchased 2016 UCIM Ltd Malta. K39000 must be seen ideal summer, and great all year fun, easy to park! Call 79221188 See less",Manual,Unknown
11500.0,Għaxaq,Used - Fair,2011 Nissan Juke 1.5 dci juke acenta sport,Manual,Unknown
5600.0,Birkirkara,Used - like new,Toyota Passo 1.0L Auto Perfect Condition Automatic 1.0L Petrol 98k kms Only 2011/12 New tyres  Just serviced Caromotors psaila ste bkara  See less,Automatic,Petrol
2800.0,Birkirkara,Used - Good,FORD FIESTA Ford fiesta ta Malta  Manual  Year 2007  1.4 petrol  180.000 km  Tyres almost new  Ac  Electrical window  License till April 2024 (    130 €    ) Vrt till April 2024  All services done in January with receipt  One owner car is in good condition  77936678 See less,Manual,Petrol
7000.0,Żabbar,Used - Good,"2013 Mazda demio 13 auto japan low km DEMIO 2013  JAPAN IMPORT  1300CC AUTOMATIC  67000KM  FULL EXTRAS  AC CLIMATE, POWER STEERING, CENTRAL LOCK , ELECTRIC WINDOWS, ABS, AIRBAGS , ALLOYS , 2 KEYS  CHEAP LICENCE PAID TILL END JAN 2024  VERY GOOD CONDITION  GREAT DAILY OF FIRST CAR  7000 EURO  79453163 WHATSSAPP See less",Automatic,Electric
2800.0,Birżebbuġa,Used - Fair,2005 Daihatsu sirion DAIHATSU SIRION   YEAR OF MANUFACTURE : 2005  KEYS : 2  ENGINE CAPACITY : 1.3  FUEL : PETROL   GEARBOX : MANUAL   EXTRAS :  ✅AIR CONDITION ✅POWER STEERING ✅CENTRAL LOCKING  ✅ELECTRIC MIRRORS ✅ELECTRIC WINDOWS ✅LICENCE PAID 1 YEAR   LOW KM !  PART EXCHANGE WELCOME!!   CONTACT 📞79958693 See less,Manual,Electric
4800.0,Sliema,Used - Good,Citroen C3 Citroen c3  Diesel 14hp Fullextras  Manual transmision Cheap licence Cheapnto run super economical Call 79981573 See less,Manual,Diesel
4500.0,Swieqi,Used - like new,For Sale Car.. Ford Focus!! Diesel very good condition  License is paid till December 2023  AC ,Manual,Diesel
9500.0,Żabbar,Used - Fair,"Toyota Aygo X-cite Toyota Aygo X-cite 2016 ta' Malta Mint condition Electric windows Alloy wheels  Semi-automatic 10cc engine Only 26,000 Mileage Always serviced at Toyota License paid till March 2024 VRT paid till 2025 See less",Automatic,Electric
2000.0,Mġarr,Used - Good,"Singer vogue Singer vogue 1962 needs restoration. Good condition. Rust on back wheel arches. Many other parts to be given from doner vehicles. Doors, windscreens, axles subframes etc. See less",Manual,Unknown
5800.0,Żabbar,Used - Good,Vitz 09 Vitz  Japan  Automatic  Year 2009 13 petrol  Low mileage  130 km Full extras  Good condition   Good price  P/E  OK 5800 Negotiable  99462491 See less,Automatic,Unknown
2000.0,Fgura,Used - Good,VW Polo 2002 1.2 VW Polo 2002 (Price Negiotable)  Manual Trasmission Low license (€110) Next license: March 2024 Good Condition  With power stiring 5 door (but back right door does not open) Perfect for first time drivers New tyres AC needs gas Interior Atmosphere Lighting (Red) Touch screen radio system 176k km Recently Fully serviced Small scratch on passengers door See less,Manual,Unknown
2000.0,Marsaskala,Used - Fair,2006 Huyndai Getz Huyndai Getz 1.4 Petrol Year 2006 Excellent condition 79326470 ,Manual,Petrol
4000.0,Luqa,Used - like new,Ford Focus Automatic Bargain price ford focus automatic transmission  Licence paid till October 2023  Full extras including ac  Excellent condition inside and out  Very nice drive  Selling owner leaving island in May  Calls only 79582005 See less,Automatic,Unknown
1200.0,Attard,Used - Fair,VW Polo 2002 1.2 petrol VW Polo  Year 2002 12 Petrol  Manual 100995 KM 5 Door Cheap License ONLY €117 (currently garaged) In good working condition  For viewing call on 📞79203746 See less,Manual,Petrol
3400.0,Sliema,Used - Fair,2003 Kia sorrento cdr Kia Sorento Crd diesel  automatic  5 door electric windows  sunroof towbar ac alloy wheels 66000 miles. For enquiries please message or call on 79442349 See less,Automatic,Electric
4700.0,Valletta,Used - Good,Bmw 118d 100k miles  Buisness edditon  ,Manual,Unknown
5500.0,Qormi,Used - Fair,Vw golf Full extras  Cheap license One carefull owner  2007 model Full extra CONTACT 77242525 ,Manual,Unknown
1000.0,Birkirkara,Used - Fair,2000 Kia avella 1300 Engine Air Conditioning Body in Good Shape 5 Door Manual 5 Speed ,Manual,Unknown
3900.0,Żejtun,Used - like new,Toyota Vitz Toyota vitz auto 2006/2009 ,Manual,Unknown
2450.0,Naxxar,Used - Fair,2006 Volkswagen passat Get that smooth ride cheap  VW Passat B6 1.9 TDI  Issues:  - Dent on passenger door - Parking scratches and rust as on the photos - Door speakers not working  Year: 2006 License: 550/year License paid till Dec 2023 Mileage: 202k  ☑ Clutch and flywheel changed ☑ That bulletproof 1.9 TDI ☑ 2 keys   📞 Best call / whatsapp Konstantin on 79295125 See less,Manual,Unknown
3800.0,Pembroke,Used - Good,"Toyota Vitz 2008 [hidden information] Toyota Vitz 2008 1.0 L Mileage 143k Automatic transmission Automatic mirrors Serviced regularly and recently Licence paid until next year Good condition, selling it as I am moving abroad. See less",Automatic,Unknown
4000.0,Msida,Used - Good,Daihatsu Daihatsu Terios ✅ Year:2008 ✅ Automatic ✅ Petrol ✅ Engine capacity: 1495 ✅ ta Malta 🇲🇹  Very good Condition ✅ Part Exchange accepted ✅ €700 licences  For more info call on 79494596 📞 or visit our showroom Vince Auto Dealer 129 Rue D’Argen street Imsida 🚘 See less,Automatic,Petrol
3000.0,Żebbuġ,Used - like new,"2002 Ford focus FORD FOCUS  BIL 1 OWNER WITH 1 OWNER  WITH TDDI ENDURA FORD 18 DIESEL ORIGINAL ENGINE FROM FACTORY  TA MALTA WITH MANUAL GEARBOX WITH FULL SERVICE DONE 13-4-2022  PLUS  WITH BRAND NEW KIT CLAUCH AND MANY MORE WITH CHEAP LICENSIE =WITH OLD REGISTRATION LICENCES)) MESSAGE ONLY IF YOU VERY INTERESTED OF FORD FOCUS. MESSAGI NACCETA BISS JEKK VERA INTERSATI FUQ IL FORD FOCUS. WITH MILEAGE((181,667 KM))  (((PRICE 3,000 EURO))) BODY, INTERIOR ,IN DRIVING VERY PERFECT  EVERTHING WORKS PERFECT START AND DRIVE ((((((((((( 5 door with 5 SEATER )))))))))) ENGINE 18 DIESEL ghall bejgh ((((((((YEAR 2002))))))) MANUAL GEARBOX ((FULL EXTRAS ,AIR CONDITION ,POWER STEERING,ELECTRIC WINDOWS, CENTRALOCK ))) ((((((LICENSIE ONLY 250 EURO FIXED FOREVER ))))))) ((((((LICENSIE ONLY 250 EURO FIXED FOREVER ))))))) REGISTRADE IN MALTA 23-10-2002 IN VERY MINT CONDITION FOR VIEWING PLS I SEND THE MESSAGE FACEBOOK AND I TAKE  ADDRESS ETC CONTACT 79335178,77585213 MORE CARS FIND US FACEBOOK PAGE OWEN AUTO DEALER MALTA  ((WITH TA MALTA  WITH CHEAP LICENSIE =WITH OLD REGISTRATION LICENCES))) WITH NO RUST See less",Manual,Electric
5999.0,Żejtun,Used - like new,"Mazda Demio - 2010 - Auto - Serviced - Read Details ✅ Mazda ✅ Demio ✅ Hatchback ✅ 2010 ✅ Automatic ✅ 13 ✅ Petrol ✅ 138,000kms ✅ 4 Doors ✅ Full Extras ✅ Japan Import ✅ €330 Max Licence  ✅ Price 💥 €5999💥 ✅ 50% Deposit & Payments ✅ Part Exchange ✅ Contact 77536384 See less",Automatic,Petrol
6800.0,Gżira,Used - Fair,"2018 Peugeot 108 Peugeot 108 Hatchback - Ta Malta ( Local Car - No Import ) Registered 10/2018  Petrol, 5 doors, Very economic & Excellent Conditions. 2nd Owner  Central Lock Manual Transmission New Model with Touch Screen  Good Sound System with Bluetooth 32.340km  Sell it for 6800€  Cell [hidden information] See less",Manual,Petrol
8200.0,Żejtun,Used - Fair,QZ cars for sale Modern cars QZ 2017/2018 For sale Fiat Punto Ford Fiesta Peugeot 208 Renault Twingo 99477956 ,Manual,Unknown
18999.0,Żejtun,Used - like new,"Mercedes-Benz - E220 - Auto - Panoramic Roof ✅ Mercedes-Benz ✅ E Class ✅ Saloon ✅ 2015 ✅ Automatic ✅ 20 ✅ Diesel ✅ 4 Doors ✅ 128,000mls ✅ Full Options ✅ Leather Seats ✅ Pamoranic Roof ✅ Import ✅ Serviced ✅ €339 Max License  ✅ Price 💥 €18,999💥 ✅ 50% Deposit & Payments ✅ Part Exchange ✅ Contact 77536384 See less",Automatic,Diesel
6000.0,Mqabba,Used - Fair,"Nissan Juke Nissan Juke latest Model 2020 8,000 Kms. Need some body parts replacement. Price negotiable. Considering part exchange. See less",Manual,Unknown
1600.0,Luqa,Used - Good,"Renault megane 2009 turbo diesel manual transmission Renault megane 2009 turbo diesel license paid till January 2024  car is in good condition as everything works, parts exchange considered with an automatic tercel or windy. See less",Automatic,Diesel
3500.0,Marsaskala,Used - like new,Volkswagen Passat 2005 Ac✅ Diesel ✅ ,Manual,Diesel
1500.0,Żebbuġ,Used - like new,"1992 Nissan sunny NISSAN SUNNY BIL POWER STERING WITH POWER STERING TA MALTA PRICE 1,500 EURO ))) WITH LICENSIE PAID TILL MAY 2023 5 DOOR WITH MANUAL GEARBOX (((( ENGINE 14 PETROL)) (( EXTRAS WITH POWER STERING , ELETRIC WINDOWS , CENTRAL LOCK ONLY ))) BUT WITH NO AIR CONDITION AND YEAR 1992 MILEAGE=( 117,135 miles) EVERTHING WORKS PERFECT ghall bejgh WITH OLD REGISTRATION LICCENSIE ((((((LICENSIE ONLY 156 EURO FIXED FOREVER ))))))) ((((((LICENSIE ONLY 156 EURO FIXED FOREVER ))))))) REGISTRADE IN MALTA 11-12-1992 WITH TA MALTA IN VERY GOOD CONDITION FOR VIEWING PLS I SEND THE MESSAGE FACEBOOK AND I TAKE ADDRESS ETC CONTACT 79335178,77585213 MORE CARS FIND US FACEBOOK PAGE OWEN AUTO DEALER MALTA See less",Manual,Petrol
2700.0,Birkirkara,Used - Fair,2005 Daihatsu terios estate Full Extras Cheap License License paid till Jan 2024 please call on 77497176 for more details ,Manual,Unknown
2880.0,Qormi,Used - Good,Toyota Yaris Tsport 2004 Toyota Yaris Tsport license paid til February 2024 Manual  5 doors  Recently Changed engine oil  133K Miles  License at Max 340 good for daily user 99308149 See less,Manual,Unknown
3500.0,Marsaskala,Used - like new,"Peugeot 207 Peugeot 207 petrol: 70,000km mileage. Showroom condition. ",Manual,Petrol
3500.0,Santa Venera,Used - Good,Smart convertible Full  extras Petrol engine  Automatic  Convertable Very  good  condition  99477136 ,Automatic,Petrol
3500.0,Marsa,Used - Good,Ford kA 2010 full extra good condition license 339 Ford kA 2010 full extra good condition 99856114 ,Manual,Unknown
3550.0,Żabbar,Used - like new,Toyota Vitz japan Import Cheap Licence Toyota Vitz 5 door:  License €117 paid till March 2024 2 owners 174k kms 1.0l petrol AUTOMATIC  Factory stereo  Wind deflectors Factory wheels 4 new tyres AC 🥶  Interior and exterior are in excellent and genuine condition. True reliable car.   Price €3550 or nearest valid offer   99590276 See less,Automatic,Petrol
1234.0,Rabat,Used - like new,Golf AUDI Import / Export Range of Cars and car parts available for purchase.   Trade opportunities available.  UK based  We are also willing to purchase vehicles of any year or mileage.  For more information drop us a message See less,Manual,Unknown
2350.0,Msida,Used - like new,Opel Astra 2002 Interior in perfect condition. 66k miles. Bumper needs attention. Ice cold AC Cheap license ,Manual,Unknown
3800.0,Żebbuġ,Used - like new,"2001 Toyota corolla TOYOTA COROLLA WITH MILEAGE 119,731 KM BI LICENSJA IMHALSA  SA JANNAR 2024 ((LICENSIE PAID TILL JUNUARY 2024))           WITH  1   OWNER   WITH FULL EXTRAS  WITH AUTOMATIC GEARBOX   AND PREVIOUSLY OWNER  VERY  CAREFULLY  WITH JAPAN IMPORT BUT   WITH OLD REGISTRATION LICENSIE ..  ENGINE 13 PETROL  BIL LICENSIJA LANTIKA  ((WITH  AIR CONDITION  WORKS PERFECT  ))))   ((( for now pls call and message only on 79335178 name godwin to make appointment to see the car etc ))))) Car is in VERY  MINT CONDITION  EVERTHING WORKS PERFECT  (((PRICE  3,800 EURO))) YEAR 2001 LICENSE ONLY 117 FIXED FOREVER   LICENSJA  MILEAGE 119,731 KM REGISTRADE IN MALTA IN 23-2-2006  FULL EXTRAS WITH AIR CONDITION ,WITH POWER STEERING  , ELETRIC WINDOWS , AND CENTRAL LOCK ONLY  call 79335178&77585213 MORE CARS FIND US FACEBOOK PAGE OWEN AUTO DEALER TO VIEW THE CAR PLS SEND FACEBOOK MSG OR PHONE 79335178 NAME GODWIN AND MEET See less",Automatic,Petrol
2700.0,Marsa,Used - Good,"Kia picanto 2011 year manufacturing  130000 km.  passed  Petrol  1.1 engine ,automatic  Licence max 317 euros  Very good condition See less",Automatic,Petrol
